"date","time","DOY","SWin","SWout","LWin","LWout","Rr","Rn","RH","PPFD","PPFDr","P_rain","SHF","Ts","SWC","LE","co2_flux","h2o_flux","ET","(z-d)/L","T*","v_var","w/co2_cov","w/h2o_cov","w/ch4_cov","FCH4","Ta","Tc","datetime"
"2023-05-15","14:00",135.5832,355.8,66.43,394.4,474.4,0.186,209.3,51.9448,718.3,88.2,0,48.53,282.0608,0.26,"62.2110","-1.04880","1.41023","0.913832E-01","-0.251833","-0.459399","1.02566","-0.787370E-02","1.09082","-0.476853E-04",-0.0109318,294.292,303.14,2023-05-15 14:00:00
"2023-05-15","14:30",135.604,361.8,68.13,395,469.2,0.188,219.6,51.9604,731.8,89.3,0,42.32,281.8348,0.261041666666667,"56.0453","-0.642463","1.27004","0.822988E-01","-0.755025E-01","-0.263477","1.50396","-0.616154E-02","1.01277","-0.384594E-04",-0.00891912,294.236,302.26,2023-05-15 14:30:00
"2023-05-15","15:00",135.6249,387.7,72.65,390.7,472.8,0.187,232.9,51.4038,774.7,94.4,0,36.505,281.8652,0.261625,"60.6434","-1.27522","1.37416","0.890453E-01","-0.225546","-0.341410","0.840974","-0.607539E-02","1.14129","-0.295695E-04",-0.0027581,294.591,302.83,2023-05-15 15:00:00
"2023-05-15","15:30",135.6457,375.3,71.31,388.6,469.4,0.19,223.2,50.7878,742.3,90.2,0,34.045,281.9488,0.260333333333333,"41.6147","-0.631794","0.943310","0.611265E-01","-0.124394","-0.236920","1.13879","-0.434965E-02","0.773670","-0.234869E-04",-0.00318648,294.601,302.17,2023-05-15 15:30:00
"2023-05-15","16:00",135.6665,395.3,75.2,373.2,469.8,0.189,223.5,49.1445,761.8,92.2,0,32.32,282.0436,0.259791666666667,"58.8839","-0.814462","1.33482","0.864964E-01","-0.252409","-0.349272","0.551923","-0.553264E-02","1.11589","-0.290984E-04",-0.00305732,294.873,301.96,2023-05-15 16:00:00
"2023-05-15","16:30",135.6873,293.8,56.43,396.4,461.1,0.191,172.8,46.1323,565.6,68.48,0,31.075,282.0892,0.259916666666667,"56.5376","-0.291348","1.28188","0.830660E-01","-0.158613","-0.286929","0.877202","-0.474947E-02","1.08130","-0.298598E-04",-0.00589779,294.922,300.49,2023-05-15 16:30:00
"2023-05-15","17:00",135.7082,191.1,36.34,379.4,451.2,0.19,82.9,43.112,368.7,44.61,0,27.66,282.0252,0.259083333333333,"25.9697","-0.383285","0.588735","0.381500E-01","-0.201031","-0.265184","0.695150","-0.373725E-02","0.465553","-0.240029E-04",-0.00639146,294.937,298.71,2023-05-15 17:00:00
"2023-05-15","17:30",135.729,102.5,20.16,374.2,438.9,0.198,17.72,44.1982,202.2,24.37,0,22.8,281.8236,0.2605,"35.3213","0.905293","0.800577","0.518774E-01","-0.125001","-0.156828","0.721780","-0.127498E-02","0.703020","-0.112064E-04",0.000814572,294.533,296.31,2023-05-15 17:30:00
"2023-05-15","18:00",135.7498,50.32,10.71,368.8,429.2,0.216,-20.8,43.8971,100.3,12.05,0,16.985,281.5392,0.258833333333333,"13.6512","0.900976","0.309229","0.200380E-01","-0.233814","-0.834322E-01","0.163113","0.218600E-03","0.279404","-0.451991E-05",-0.00114266,293.963,294.63,2023-05-15 18:00:00
"2023-05-15","18:30",135.7707,9.76,3.554,365.5,420.8,-9999,-49.13,45.7297,23.9,2.763,0,10.97,281.262,0.259708333333333,"17.1172","0.320670","0.387480","0.251087E-01","-0.377172E-01","-0.295970E-01","0.250319","-0.124514E-03","0.358049","-0.507254E-05",-0.003204,293.388,293.16,2023-05-15 18:30:00
"2023-05-15","19:00",135.7915,0,0.827,360.4,413.8,-9999,-56.92,48.026,1.454,0.144,0,5.4585,281.0156,0.258833333333333,"9.22092","1.80404","0.208591","0.135167E-01","0.305898","0.513528E-01","0.250096E-01","0.178672E-02","0.194416","0.753119E-06",0.000283369,292.572,291.89,2023-05-15 19:00:00
"2023-05-15","19:30",135.8123,0,0.825,364.6,409.6,-9999,-48.33,40.4107,-0.02,-0.035,0,0.758,280.7812,0.259708333333333,"19.0549","4.40257","0.430678","0.279080E-01","0.668267E-01","0.160688E-01","0.953797E-01","0.411832E-02","0.409808","-0.286865E-05",-0.00297513,292.005,291.21,2023-05-15 19:30:00
"2023-05-15","20:00",135.8332,0,0.382,379.6,410.5,-9999,-33.27,40.9221,-0.035,-0.051,0,-3.0445,280.606,0.259041666666667,"15.5706","4.74381","0.351759","0.227940E-01","0.921341","0.167713","0.697740E-01","0.451489E-02","0.304040","0.255967E-05",0.0012143,291.883,291.49,2023-05-15 20:00:00
"2023-05-15","20:30",135.854,0,0.845,380,409.7,-9999,-32.25,43.5193,-0.037,-0.043,0,-5.318,280.4996,0.258791666666667,"11.7769","2.16736","0.266056","0.172404E-01","0.394713","0.643468E-01","0.268501E-01","0.210581E-02","0.241336","0.989973E-06",0.000516435,291.616,291.38,2023-05-15 20:30:00
"2023-05-15","21:00",135.8748,0,1.008,373.5,406.7,-9999,-36.08,43.6479,-0.039,-0.047,0,-6.5365,280.4148,0.25925,"11.0563","2.76440","0.249722","0.161820E-01","0.701342","0.645237E-01","0.281415E-01","0.253895E-02","0.221815","0.492076E-06",0.000228201,291.433,290.77,2023-05-15 21:00:00
"2023-05-15","21:30",135.8956,0,0.038,375.5,404.8,-9999,-31.49,51.4588,-0.044,-0.055,0,-7.7365,280.306,0.258875,"15.7705","1.68462","0.356106","0.230756E-01","0.306622","0.776608E-01","0.775007E-01","0.177640E-02","0.323903","0.257260E-05",0.002211,290.667,290.51,2023-05-15 21:30:00
"2023-05-15","22:00",135.9165,0,0.334,369.3,401.5,-9999,-34.68,53.7269,-0.049,-0.055,0,-8.809,280.208,0.258583333333333,"24.5749","1.84661","0.554542","0.359343E-01","0.497698E-01","0.542272E-01","0.126575","0.209163E-02","0.520138","0.561896E-05",0.00484904,290.002,289.89,2023-05-15 22:00:00
"2023-05-15","22:30",135.9373,0,0.4,365.5,398.9,-9999,-35.82,54.2162,-0.047,-0.053,0,-9.805,280.1064,0.258083333333333,"20.8753","2.80062","0.470752","0.305047E-01","0.342460E-01","0.254788E-01","0.946993E-01","0.265733E-02","0.438989","-0.294842E-05",-0.00399456,289.507,289.39,2023-05-15 22:30:00
"2023-05-15","23:00",135.9581,0,0.421,374.1,398.5,-9999,-26.27,54.4465,-0.051,-0.054,0,-10.795,279.9868,0.25875,"15.5741","2.43484","0.351039","0.227473E-01","0.585148E-01","0.471513E-01","0.984867E-01","0.256394E-02","0.331005","0.229489E-05",0.000935106,289.15,289.43,2023-05-15 23:00:00
"2023-05-15","23:30",135.979,0,0.425,382.2,399.3,-9999,-18.46,54.3079,-0.058,-0.061,0,-11.455,279.91,0.258708333333333,"18.7768","2.88838","0.423105","0.274172E-01","0.482487E-01","0.349045E-01","0.849266E-01","0.283733E-02","0.396191","-0.689289E-06",-0.00183356,289.061,289.65,2023-05-15 23:30:00
"2023-05-16","00:00",136,0,0.421,378.4,398,-9999,-21.18,53.5576,-0.056,-0.054,0,-11.58,279.8364,0.259458333333333,"20.8594","2.30696","0.470018","0.304572E-01","0.178630E-01","0.162478E-01","0.123934","0.213182E-02","0.437191","0.293147E-05",0.00394224,288.946,289.39,2023-05-16
"2023-05-16","00:30",136.0208,0,0.406,377.7,397,-9999,-20.86,53.6846,-0.052,-0.053,0,-11.68,279.7584,0.259041666666667,"17.8023","2.03503","0.401081","0.259901E-01","0.160328E-01","0.145603E-01","0.919370E-01","0.188872E-02","0.373331","0.717421E-05",0.00919307,288.747,289.2,2023-05-16 00:30:00
"2023-05-16","01:00",136.0416,0,0.412,378,395.7,-9999,-19.2,55.433,-0.059,-0.055,0,-11.865,279.6844,0.258125,"18.9962","1.90002","0.427897","0.277277E-01","0.122563E-01","0.951090E-02","0.912927E-01","0.170396E-02","0.399455","0.656100E-05",0.00885293,288.431,288.99,2023-05-16 01:00:00
"2023-05-16","01:30",136.0624,0,0.406,377.8,395.1,-9999,-18.65,55.5969,-0.052,-0.057,0,-12.095,279.6168,0.256125,"18.1361","3.02763","0.408401","0.264644E-01","0.273591E-01","0.162513E-01","0.654105E-01","0.281450E-02","0.382326","-0.125487E-05",-0.00129973,288.319,288.88,2023-05-16 01:30:00
"2023-05-16","02:00",136.0833,0,0.459,378.4,395,-9999,-18.09,56.3292,-0.055,-0.058,0,-12.25,279.552,0.258208333333333,"16.2613","1.96866","0.366153","0.237267E-01","0.327925E-01","0.174644E-01","0.654484E-01","0.183702E-02","0.342382","0.391657E-06",0.000635879,288.286,288.88,2023-05-16 02:00:00
"2023-05-16","02:30",136.1041,0,0.461,382,395.3,-9999,-14.46,56.9503,-0.049,-0.055,0,-12.2,279.5052,0.253416666666667,"13.7463","1.72505","0.309515","0.200566E-01","0.305086E-01","0.125448E-01","0.557368E-01","0.160242E-02","0.292989","0.324358E-06",0.000727723,288.21,288.97,2023-05-16 02:30:00
"2023-05-16","03:00",136.1249,0,0.676,381.3,394.8,-9999,-15.36,56.6626,-0.059,-0.054,0,-11.985,279.4528,0.257833333333333,"16.1286","2.27591","0.363143","0.235317E-01","0.148638E-01","0.804257E-02","0.501616E-01","0.207412E-02","0.342076","-0.448778E-05",-0.0049369,288.261,288.84,2023-05-16 03:00:00
"2023-05-16","03:30",136.1458,0,0.913,377.4,393.4,-9999,-19.08,57.8347,-0.057,-0.06,0,-11.83,279.3972,0.258458333333333,"18.4296","1.33813","0.414948","0.268886E-01","0.150116E-01","0.768792E-02","0.107592","0.116203E-02","0.391166","-0.225338E-04",-0.0270689,288.1,288.58,2023-05-16 03:30:00
"2023-05-16","04:00",136.1666,0,2.342,377.3,390.5,-9999,-19.52,59.663,0.207,-0.017,0,-11.865,279.3412,0.257458333333333,"19.1457","6.72825","0.431001","0.279289E-01","0.470277E-01","0.188304E-01","0.195640","0.636424E-02","0.409394","-0.400759E-04",-0.0503584,287.867,288,2023-05-16 04:00:00
"2023-05-16","05:00",136.2083,4.824,3.406,374.2,386.7,-9999,-11.01,59.8829,18.52,1.913,0,-12.8,279.1492,0.258291666666667,"33.8515","2.49010","0.761417","0.493398E-01","0.387264E-01","0.275712E-01","0.134487","0.231267E-02","0.719761","0.434167E-05",0.00601302,287.383,287.31,2023-05-16 05:00:00
"2023-05-16","08:00",136.3332,251.5,28.53,376.8,405,0.113,194.7,76.6047,512.8,34.18,0,-8.1065,278.9756,0.256541666666667,"12.5960","-35.6951","0.283049","0.183416E-01","-0.336368","-0.181849","0.328346","-0.357489E-01","0.225067","-0.506414E-05",0.00460145,287.093,291.09,2023-05-16 08:00:00
"2023-05-16","08:30",136.3541,152.9,18.12,379.6,401.1,0.119,113.3,74.793,318.6,21.88,0,-3.8335,279.0796,0.260041666666667,"91.8388","-0.136400","2.06606","0.133881","-0.309825","-0.200592","0.345566","-0.273414E-02","1.88266","-0.400707E-04",-0.029557,287.436,290.3,2023-05-16 08:30:00
"2023-05-16","09:00",136.3749,222.5,26.55,379.9,404.3,0.119,171.5,69.7488,445.5,32.42,0,-2.7105,279.0524,0.259541666666667,"80.9190","1.84312","1.82062","0.117976","-0.122724","-0.971877E-01","0.285553","0.533903E-04","1.66998","-0.161833E-04",-0.007664,288.01,291.02,2023-05-16 09:00:00
"2023-05-16","09:30",136.3957,482,62.14,378.5,423.7,0.128,374.6,62.5556,999,80.9,0,-0.98,279.1708,0.258208333333333,"115.503","0.504994","2.60045","0.168509","-0.110458","-0.102130","0.299995","-0.163808E-02","2.39869","-0.109692E-04",0.00169256,289.274,294.83,2023-05-16 09:30:00
"2023-05-16","11:00",136.4582,229.8,28.87,370.5,411.2,0.125,160.3,63.0259,490.1,42.66,0,5.461,279.3712,0.256375,"114.421","-0.775113","2.57979","0.167170","-0.108199","-0.107199","0.259363","-0.285268E-02","2.35158","-0.166990E-04",-0.00494235,289.741,291.94,2023-05-16 11:00:00
"2023-05-16","11:30",136.479,309.2,42.62,372.6,416.6,0.138,222.5,63.7133,648.9,60.23,0,4.299,279.4384,0.258958333333333,"94.2844","0.125342","2.12633","0.137786","-0.324554","-0.142714","0.234321","-0.171849E-02","1.95411","-0.133380E-04",-0.00301399,290.052,292.89,2023-05-16 11:30:00
"2023-05-16","12:00",136.4999,460.4,73.81,369.1,424.3,0.158,331.4,64.884,936,96.2,0,5.4775,279.5556,0.258791666666667,"95.1480","-5.36223","2.14653","0.139095","-0.201400","-0.161275","0.219471","-0.742362E-02","1.94701","0.168260E-05",0.018624,290.556,294.3,2023-05-16 12:00:00
"2023-05-16","12:30",136.5207,768.6,144.5,355.1,444.1,0.186,535.2,61.797,1520,172.7,0,9.09,279.7928,0.259541666666667,"147.709","0.687627","3.33475","0.216092","-0.109580","-0.218648","0.401716","-0.390254E-02","2.97995","-0.347999E-04",-0.0100828,291.364,297.82,2023-05-16 12:30:00
"2023-05-16","13:00",136.5415,957,186.6,351.9,474.8,0.194,647.6,55.524,1872,218.4,0,18.245,280.2676,0.258916666666667,"143.533","-1.58588","3.24361","0.210186","-0.117570","-0.321917","1.12917","-0.827939E-02","2.81708","-0.467808E-04",-0.00933969,292.785,303.06,2023-05-16 13:00:00
"2023-05-16","13:30",136.5624,588.4,113.8,376.9,464.7,0.193,386.8,49.4077,1143,136.1,0,30.745,280.7728,0.258416666666667,"162.585","-3.29823","3.68003","0.238466","-0.184654","-0.546239","1.42012","-0.141057E-01","3.09735","-0.785475E-04",-0.0184354,293.601,301.44,2023-05-16 13:30:00
"2023-05-16","14:00",136.5832,608.4,118.1,377.6,467.5,0.194,400.5,47.1687,1178,140.2,0,32.47,280.7992,0.258791666666667,"109.614","-1.18512","2.48243","0.160862","-0.100963","-0.326912","0.859633","-0.797595E-02","2.09218","-0.396028E-04",0.000249825,294.258,301.86,2023-05-16 14:00:00
"2023-05-16","14:30",136.604,374.4,71.45,382.6,457.6,0.191,228,42.252,725.6,87.3,0,31.44,280.9712,0.257708333333333,"107.681","-2.26598","2.44003","0.158114","-0.925488E-01","-0.317061","1.29941","-0.886787E-02","2.06538","-0.432361E-04",-0.00471803,294.807,300.03,2023-05-16 14:30:00
"2023-05-16","15:00",136.6249,526.6,103.4,372.5,462.7,0.194,333.1,38.9171,1009,120.1,0,28.295,280.916,0.257416666666667,"42.7791","-2.38957","0.969730","0.628385E-01","-0.112197","-0.274572","1.87217","-0.690848E-02","0.786447","-0.359314E-04",-0.010909,295.488,300.72,2023-05-16 15:00:00
"2023-05-16","15:30",136.6457,501.6,98.1,358,458.8,0.194,302.8,39.4407,945,112.4,0,26.115,281.0832,0.259625,"136.516","-1.42372","3.09667","0.200664","-0.766129E-01","-0.298536","0.887713","-0.813703E-02","2.62477","-0.311799E-04",0.011278,295.661,299.84,2023-05-16 15:30:00
"2023-05-16","16:00",136.6665,422.7,82,346.7,456.7,0.19,230.8,32.0582,784.1,93.3,0,24.02,281.2664,0.258375,"68.3006","-0.779069","1.54930","0.100394","-0.521875E-01","-0.211591","0.873172","-0.536409E-02","1.29585","-0.257438E-04",0.00220689,296.153,299.17,2023-05-16 16:00:00
"2023-05-16","16:30",136.6873,374.3,73.12,352.1,450.9,0.194,202.4,34.6538,685.5,81.6,0,21.87,281.1048,0.258041666666667,"80.0553","-0.834153","1.81658","0.117714","-0.673141E-01","-0.236233","0.668307","-0.563980E-02","1.51654","-0.317947E-04",-0.00320341,296.217,298.23,2023-05-16 16:30:00
"2023-05-16","17:00",136.7082,280.6,53.57,338.4,442,0.186,123.3,40.1433,496.3,58.82,0,18.64,281.232,0.258083333333333,"60.5066","-0.722722","1.37289","0.889634E-01","-0.500640E-01","-0.169013","0.540318","-0.415565E-02","1.14976","-0.218444E-04",-0.00134349,295.865,296.5,2023-05-16 17:00:00
"2023-05-16","17:30",136.729,176.4,33.68,347.1,431.8,0.188,57.99,42.0431,298.6,35.04,0,15,281.0168,0.2585,"58.8538","-0.783760E-03","1.33486","0.864988E-01","-0.257604E-01","-0.983620E-01","0.872669","-0.234881E-02","1.13972","-0.130696E-04",0.00116537,295.332,294.82,2023-05-16 17:30:00
"2023-05-16","18:00",136.7498,115.3,21.58,341.2,426.3,0.186,8.57,40.0749,181.4,20.85,0,10.515,280.9284,0.258291666666667,"33.8285","0.716871","0.766761","0.496861E-01","-0.148290E-01","-0.365133E-01","0.443423","-0.194028E-03","0.675412","-0.370116E-05",0.0016687,295.395,293.77,2023-05-16 18:00:00
"2023-05-16","18:30",136.7707,17.9,3.92,327.7,413.2,0.306,-71.58,47.3472,37.09,4.145,0,6.7205,280.6988,0.258166666666667,"-7.38113","2.61494","-0.167292","-0.108405E-01","0.369798E-02","0.681079E-02","0.303083","0.254071E-02","-0.148043","0.218063E-05",0.00163383,294.064,291.27,2023-05-16 18:30:00
"2023-05-16","19:00",136.7915,0.025,0.871,320.2,403.2,-9999,-87.5,54.2105,3.01,0.324,0,2.0935,280.3352,0.258291666666667,"3.02098","2.12658","0.683699E-01","0.443037E-02","0.471242E-01","0.627356E-01","0.217970","0.262440E-02","0.839892E-01","0.537533E-05",0.00217325,292.519,289.52,2023-05-16 19:00:00
"2023-05-16","19:30",136.8123,0,1.292,315.1,396,-9999,-86.6,61.816,-0.003,-0.028,0,-2.5245,280.0732,0.258208333333333,"2.74627","-1.85341","0.620487E-01","0.402076E-02","0.537096E-02","0.153032E-02","0.597861E-01","-0.177704E-02","0.584472E-01","-0.227902E-05",-0.00269707,291.006,288.27,2023-05-16 19:30:00
"2023-05-16","20:00",136.8332,0,1.384,314.4,391.8,-9999,-83,68.5009,-0.028,-0.041,0,-6.731,279.8444,0.258333333333333,"12.4083","1.23206","0.279926","0.181392E-01","0.295243","0.108817","0.848173E-01","0.169708E-02","0.271979","0.282856E-05",0.000434934,290.119,287.56,2023-05-16 20:00:00
"2023-05-16","20:30",136.854,0,1.789,313.6,388.9,-9999,-80.6,71.3436,-0.041,-0.047,0,-9.995,279.6788,0.257125,"1.72794","1.84675","0.389470E-01","0.252376E-02","0.148443","0.544957E-01","0.165553","0.208475E-02","0.474167E-01","0.284163E-05",0.00170888,289.603,287.03,2023-05-16 20:30:00
"2023-05-16","21:00",136.8748,0,1.885,311.1,385,-9999,-79.88,75.041,-0.034,-0.046,0,-12.455,279.5172,0.258333333333333,"-2.91536","4.23299","-0.656770E-01","-0.425587E-02","0.445533","0.128436","0.439989E-01","0.455297E-02","-0.353447E-01","0.447192E-05",0.00238293,288.817,286.37,2023-05-16 21:00:00
"2023-05-16","21:30",136.8956,0,2.984,311.2,382.6,-9999,-77.39,76.8922,-0.052,-0.041,0,-14.56,279.3544,0.257958333333333,"-0.953666","1.79539","-0.214661E-01","-0.139100E-02","1.24818","0.757870E-01","0.176597","0.179093E-02","-0.127710E-01","-0.311236E-05",-0.00868864,288.433,285.92,2023-05-16 21:30:00
"2023-05-16","22:00",136.9165,0,2.571,311.5,380.6,-9999,-74.85,80.0124,-0.05,-0.047,0,-16.295,279.2008,0.259083333333333,"-3.57822","2.34652","-0.805166E-01","-0.521747E-02","1.37315","0.121981","0.323399E-01","0.236073E-02","-0.553283E-01","-0.929442E-07",-0.00320674,287.833,285.55,2023-05-16 22:00:00
"2023-05-16","22:30",136.9373,0,1.756,311.3,379.4,-9999,-72.6,80.0198,-0.057,-0.041,0,-17.49,279.0756,0.257708333333333,"-1.47570","1.35998","-0.331894E-01","-0.215068E-02","1.69191","0.868885E-01","0.673933E-01","0.134912E-02","-0.215311E-01","0.516092E-05",0.0121812,287.804,285.38,2023-05-16 22:30:00
"2023-05-16","23:00",136.9581,0,1.219,310.8,377.3,-9999,-70.27,82.5461,-0.055,-0.047,0,-18.31,278.9772,0.257541666666667,"-5.48964","10.6321","-0.123462","-0.800036E-02","0.438753","0.123579","0.826591E-01","0.104184E-01","-0.885585E-01","0.328062E-05",0.000336129,287.163,285.02,2023-05-16 23:00:00
"2023-05-16","23:30",136.979,0,1.084,312.8,376.9,-9999,-67.97,82.2161,-0.052,-0.028,0,-19.055,278.8644,0.257083333333333,"-1.01049","0.360907E-01","-0.227131E-01","-0.147181E-02","0.422753","0.151515E-01","0.196008E-01","0.742159E-04","-0.192956E-01","-0.909748E-05",-0.0156025,287.1,284.9,2023-05-16 23:30:00
"2023-05-17","00:00",137,0,2.332,317.5,380,-9999,-66.94,76.3483,-0.06,-0.033,0,-19.49,278.7624,0.256958333333333,"0.131810","3.16694","0.296269E-02","0.191982E-03","0.629807E-01","0.224733E-01","0.259545","0.316836E-02","0.697666E-02","0.577070E-05",0.00651146,288.184,285.35,2023-05-17
"2023-05-17","00:30",137.0208,0,1.094,318,378.1,-9999,-65.3,78.8075,-0.057,-0.035,0,-19.16,278.7684,0.254916666666667,"8.64144","-4.10357","0.194468","0.126016E-01","0.457187E-01","0.443468E-01","1.08442","-0.340073E-02","0.192752","-0.331149E-05",-0.00690015,287.762,285.1,2023-05-17 00:30:00
"2023-05-17","01:00",137.0416,0,2.794,313.9,375.3,-9999,-66.69,78.1029,-0.054,-0.036,0,-19.035,278.6496,0.256541666666667,"-26.3415","24.7078","-0.592442","-0.383903E-01","0.210604E-01","0.155971","0.294215","0.290336E-01","-0.421771","0.711897E-04",0.0578272,287.208,284.61,2023-05-17 01:00:00
"2023-05-17","01:30",137.0624,0,1.058,310.4,373,-9999,-67.11,70.7293,-0.055,-0.046,0,-19.505,278.5376,0.256041666666667,"43.7248","-6.70742","0.982849","0.636886E-01","-0.640035E-02","-0.711265E-02","0.150563","-0.700030E-02","0.938842","-0.253690E-04",-0.0267619,286.486,284.13,2023-05-17 01:30:00
"2023-05-17","02:00",137.0833,0,1.121,306.6,370.1,-9999,-68.15,71.7221,-0.057,-0.033,0,-19.945,278.4352,0.2565,"9.17346","1.56072","0.206102","0.133554E-01","0.156021","0.998569E-01","0.782422E-01","0.223561E-02","0.207154","0.524217E-05",0.0018694,285.702,283.57,2023-05-17 02:00:00
"2023-05-17","02:30",137.1041,0,1.223,304.2,368,-9999,-68.41,72.7057,-0.051,-0.028,0,-20.53,278.3228,0.256291666666667,"10.3825","1.29811","0.233094","0.151045E-01","0.223071","0.107127","0.779309E-01","0.188984E-02","0.225142","0.170311E-05",-0.00246731,285.206,283.17,2023-05-17 02:30:00
"2023-05-17","03:00",137.1249,0,0.744,301.1,365.9,-9999,-68.9,75.1588,-0.054,-0.033,0,-21.105,278.2272,0.257875,"12.9972","1.73931","0.291660","0.188996E-01","0.747133E-01","0.771824E-01","0.131240","0.235869E-02","0.284548","0.346847E-05",-0.000485185,284.614,282.76,2023-05-17 03:00:00
"2023-05-17","03:30",137.1458,0,0.581,297.6,363.1,-9999,-69.31,76.2345,-0.051,-0.031,0,-21.61,278.1184,0.256875,"13.1454","1.54188","0.294837","0.191055E-01","0.384840E-01","0.614932E-01","0.214241","0.214198E-02","0.283275","0.503314E-05",0.00150854,283.878,282.23,2023-05-17 03:30:00
"2023-05-17","04:00",137.1666,0,0.718,294.9,360.4,-9999,-68.76,75.0151,0.857,0.075,0,-22.165,278.0008,0.252583333333333,"19.1184","1.88494","0.428519","0.277680E-01","0.198789E-01","0.545522E-01","0.325566","0.250820E-02","0.398927","-0.805896E-06",-0.00663912,283.251,281.7,2023-05-17 04:00:00
"2023-05-17","04:30",137.1874,9.33,3.581,292.4,358.9,-9999,-60.63,73.7701,21.06,2.42,0,-22.85,277.8828,0.25625,"42.7560","4.09365","0.957758","0.620627E-01","0.156101E-01","0.458341E-01","0.316044","0.416576E-02","0.866511","0.271730E-04",0.0313931,282.866,281.41,2023-05-17 04:30:00
"2023-05-17","05:00",137.2083,45.58,12.67,292.7,360.8,0.282,-35.21,73.2705,86.9,10.67,0,-23.37,277.774,0.256208333333333,"20.8294","1.61184","0.466423","0.302242E-01","0.221074E-01","0.514175E-01","0.236086","0.213702E-02","0.431048","0.333169E-05",-0.000274728,282.94,281.84,2023-05-17 05:00:00
"2023-05-17","05:30",137.2291,103.9,27.04,293.4,365,0.261,5.281,72.9551,192.6,24.51,0,-23.055,277.7548,0.25675,"22.4701","0.908942","0.503249","0.326106E-01","0.175495E-01","0.371134E-01","0.260920","0.123037E-02","0.461650","-0.181879E-05",-0.00488311,283.196,282.75,2023-05-17 05:30:00
"2023-05-17","06:00",137.2499,178.3,45.05,297.2,371.3,0.253,59.21,73.3002,330.1,42.93,0,-21.55,277.7928,0.256458333333333,"31.3586","0.793526","0.702580","0.455272E-01","-0.728209E-03","-0.270372E-02","0.484706","0.386375E-03","0.624857","-0.349108E-05",-0.00177532,283.455,284.03,2023-05-17 06:00:00
"2023-05-17","06:30",137.2707,272.5,67.39,296.9,381.1,0.248,121,70.6615,509.3,67.38,0,-18.745,277.8712,0.254,"41.7011","-1.83856","0.934643","0.605649E-01","-0.176662E-01","-0.602214E-01","0.582254","-0.323195E-02","0.805678","-0.109638E-04",-0.00223283,284.303,285.95,2023-05-17 06:30:00
"2023-05-17","07:00",137.2916,357.9,86.4,299.1,391.4,0.242,179.2,69.1981,669.2,87.7,0,-14.405,278.0328,0.254291666666667,"51.9421","-1.95620","1.16525","0.755082E-01","-0.238810E-01","-0.110992","0.666578","-0.477937E-02","0.973997","-0.214966E-04",-0.00480106,285,287.95,2023-05-17 07:00:00
"2023-05-17","07:30",137.3124,454.7,106.9,303.4,405.2,0.235,246,66.6768,860,111.7,0,-8.6875,278.2256,0.255833333333333,"47.0789","-2.25351","1.05697","0.684915E-01","-0.369224E-01","-0.146544","0.804164","-0.558345E-02","0.869896","-0.249592E-04",-0.00533392,286.312,290.64,2023-05-17 07:30:00
"2023-05-17","08:00",137.3332,544,125.3,308.2,418.4,0.23,308.5,64.2473,1036,132.9,0,-1.389,278.4824,0.2555,"69.5648","-3.87596","1.56392","0.101342","-0.582810E-01","-0.225858","0.912072","-0.889678E-02","1.29007","-0.335515E-04",-0.00293936,287.399,293.11,2023-05-17 08:00:00
"2023-05-17","08:30",137.3541,630,142.3,313,432.7,0.226,368,61.3127,1205,152.8,0,6.5095,278.7352,0.256,"74.4435","-4.88552","1.67545","0.108569","-0.702443E-01","-0.252787","0.815156","-0.101258E-01","1.37228","-0.324407E-04",0.000917621,288.571,295.7,2023-05-17 08:30:00
"2023-05-17","09:00",137.3749,689.1,154,317.2,447.7,0.223,404.6,58.3625,1309,164.1,0,14.38,279.0524,0.257208333333333,"73.7982","-4.59408","1.66290","0.107756","-0.923370E-01","-0.287884","0.987918","-0.101385E-01","1.35489","-0.477008E-04",-0.015483,289.707,298.35,2023-05-17 09:00:00
"2023-05-17","09:30",137.3957,744.2,163.8,322.2,463,0.22,439.6,55.1941,1414,175.5,0,22.94,279.4088,0.256541666666667,"83.0137","-0.934493","1.87274","0.121353","-0.184167","-0.430396","0.968071","-0.855021E-02","1.52085","-0.503605E-04",-0.00676882,290.959,301,2023-05-17 09:30:00
"2023-05-17","10:00",137.4165,814,176.6,326.2,476.5,0.217,487.5,51.2392,1561,191.8,0,31.7,279.8172,0.256666666666667,"95.7832","-3.97525","2.16374","0.140210","-0.156396","-0.424926","0.891988","-0.119174E-01","1.78970","-0.440809E-04",0.0038208,292.038,303.24,2023-05-17 10:00:00
"2023-05-17","10:30",137.4374,871,186.1,330.6,490.6,0.214,524.9,45.9946,1681,204.7,0,39.825,280.1944,0.255708333333333,"87.6865","-5.24821","1.98289","0.128491","-0.167283","-0.530236","1.11438","-0.154611E-01","1.56770","-0.800376E-04",-0.0237044,293.109,305.54,2023-05-17 10:30:00
"2023-05-17","11:00",137.4582,914,192.4,334.5,501,0.211,554.9,42.0903,1768,213.8,0,47.42,280.6,0.256708333333333,"105.100","-4.36572","2.37920","0.154172","-0.203747","-0.554310","1.01296","-0.143627E-01","1.94552","-0.660892E-04",-0.00858693,294.051,307.18,2023-05-17 11:00:00
